LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
80000,2,2,1,58,-1,-1,-1,-1,-1,-1,1890.7041,1607.4504,430.9243,389.5112,2310.3792,3013.1072,1259.7844,1000.0,698.1638,2000.6266,1500.0,724.2463,0
260000,2,2,1,58,-1,-1,-1,-1,-1,-1,971.1421,1825.6586,1867.4227,7332.2354,2582.641,1250.774,4936.261,3304.0488,6718.8203,700.0,3500.0,0.0,0
50000,1,1,2,27,0,0,0,0,0,2,31673.63,42521.855,46231.96,13191.964,6392.456,973.06744,5700.5513,1498.123,415.75443,1016.796,0.0,0.0,1
50000,2,2,2,28,0,0,0,0,0,0,48593.21,46155.484,43284.586,28679.65,35280.453,48691.87,3178.8132,2099.169,1500.0,2238.6523,3000.0,3000.0,0
240000,2,1,2,37,-2,-2,-2,-2,-2,-2,3363.7517,504.85065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
390000,2,2,2,26,-2,-2,-2,-2,-2,-2,1378.6008,5530.3955,390.0,1024.5094,0.0,0.0,2622.2532,10.951301,1161.0208,0.0,0.0,0.0,0
50000,2,1,2,23,0,0,0,0,0,0,15020.482,15359.971,18007.35,15394.792,13649.249,7247.932,2400.0,1500.0,1286.3422,675.621,448.15637,649.56305,0
40000,2,3,1,43,-1,2,2,0,0,-1,30571.492,51232.95,47491.715,14777.203,2400.7078,3890.489,2101.73,675.5584,390.0,0.0,3896.0725,0.0,1
700000,2,2,2,28,0,0,0,0,0,0,29406.582,32042.201,33010.44,49337.98,59380.03,86057.99,2000.0,3000.0,1245.1902,3783.2273,4500.0,5652.094,0
240000,1,1,2,37,0,0,0,0,0,0,202659.86,216302.02,229677.02,189997.3,166872.2,140500.92,11451.04,13000.0,15000.0,13959.407,8856.956,11554.914,0
50000,1,1,2,24,-1,-1,-1,-1,-1,-1,1537.5334,1449.9847,7968.2637,7701.8335,3221.3115,2655.7183,3015.7534,6000.0,5379.7847,1657.6664,2000.0,1705.5266,0
420000,2,2,1,45,0,0,0,0,0,0,18060.498,30095.13,31843.846,26217.316,29019.635,16088.926,1310.2477,2278.6504,1500.0,1049.0774,907.78174,0.0,1
280000,2,2,2,53,0,0,0,0,0,0,89460.02,70930.36,87260.664,73937.92,68765.62,66416.625,3619.4778,4000.0,5000.0,3500.0,4162.622,5000.0,0
50000,1,2,2,53,0,0,0,0,0,0,131635.78,94160.85,70162.23,47136.883,61990.953,50285.543,3739.4043,2821.278,4220.086,8000.0,2988.538,2300.0,0
30000,2,2,2,24,0,0,0,0,0,0,19131.79,15496.383,20022.268,18417.19,11676.886,18220.512,1765.4785,1500.0,1659.167,700.0,1767.9149,1747.5864,0
270000,1,1,1,32,1,2,-1,-1,-1,-2,0.0,0.0,4912.049,1333.344,91.61091,0.0,0.0,1274.5175,0.0,0.0,0.0,0.0,1
30000,1,3,1,34,1,2,0,0,0,0,2266.8105,16938.777,36750.3,49332.4,23324.871,45395.93,0.0,2023.0428,2000.0,853.5631,2599.901,10000.0,1
20000,1,2,1,52,-2,-2,-2,-2,-2,-2,4086.4326,5728.88,0.0,4090.6877,5373.3525,373.8195,1327.0203,0.0,0.0,0.0,0.0,0.0,1
40000,2,2,2,36,-1,-2,-2,-2,-1,-1,482.9847,0.0,-20.83926,0.0,249.79884,8551.844,0.0,0.0,0.0,0.0,5000.0,3500.0,0
200000,2,1,1,43,-1,-1,-2,-2,-2,-2,4014.7275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100000,2,1,1,32,0,0,0,0,0,0,83498.38,78376.695,119290.625,70614.734,69125.73,77276.75,5201.881,5000.0,3002.856,3302.501,4000.0,10000.0,0
20000,2,1,2,28,0,0,0,0,0,0,26928.303,24064.332,18060.363,25810.404,21245.535,12176.565,5532.4106,0.0,2000.0,1931.4347,127.93059,542.7984,0
260000,2,1,2,54,-1,-1,-1,-1,-1,-1,1030.9895,2687.9521,2999.101,150.0,910.6599,7000.4165,6575.393,3587.3757,1537.3887,2951.2937,5544.5864,1900.0,0
50000,2,2,2,25,0,0,0,0,0,0,36124.406,50343.734,37069.36,28456.033,30334.234,45503.035,2000.0,1801.7334,1152.7966,3000.0,3000.0,1035.8573,0
50000,1,2,2,25,0,0,0,0,0,0,30008.656,36938.715,28264.94,11745.147,3640.7874,10749.969,1472.5972,2000.0,1689.639,0.0,2000.0,1134.9813,1
50000,1,3,2,27,0,0,0,0,0,0,47917.684,62584.95,51702.984,49380.9,50117.473,91504.02,3000.0,3195.764,1719.3247,1707.5006,5000.0,6189.1216,1
50000,2,1,2,23,-1,0,0,0,0,0,4387.655,10633.631,15185.905,9786.12,13924.83,4697.251,4812.5166,2695.4878,1300.0,1255.8568,1000.0,0.0,0
600000,1,2,1,31,-1,-1,-1,-1,-1,-1,3794.2637,2613.5242,237.98416,0.0,6628.8774,3975.8306,2745.2402,1247.0034,0.0,23747.588,1759.0992,4000.0,0
50000,1,1,2,59,0,0,0,0,0,0,39003.883,42337.906,47681.742,24289.975,26960.977,21651.096,3122.0059,2269.4875,1494.4564,1212.7443,1261.3484,1016.00085,0
30000,2,2,2,23,0,0,0,0,0,0,16885.197,12473.538,19959.164,29922.0,22251.143,16820.213,1308.7386,2000.0,2000.0,841.26855,1000.0,326.0,0
760000,2,2,2,35,2,2,2,2,2,2,128988.17,192232.06,189847.17,149405.61,135448.33,115582.34,15026.288,0.0,1800.0,2371.0562,600.0,7012.0435,0
420000,1,2,1,39,-1,-1,0,0,0,0,3063.7488,3244.8276,14256.265,28473.412,33003.367,9289.806,1200.0,2338.2065,1200.0,3285.8635,200.15677,2000.0,0
700000,2,2,2,34,0,0,0,0,0,0,39994.043,43589.19,57077.31,79607.42,45783.023,47842.926,3401.3982,3000.0,5000.0,2000.0,3030.3394,7000.0,0
160000,1,1,2,21,-2,-2,-2,-2,-1,-1,0.0,0.0,0.0,8741.973,14984.019,16057.953,0.0,62.0338,44432.508,7795.2563,17191.51,3573.5222,0
30000,2,2,1,69,1,2,-2,-2,-1,-1,0.0,0.0,0.0,0.0,2395.335,625.979,0.0,0.0,0.0,0.0,0.0,0.0,1
50000,2,3,1,45,0,0,2,2,2,2,71883.21,110594.37,105228.38,56335.547,60099.574,39818.03,10445.297,63.796658,1503.5173,1696.2089,300.0,4000.0,1
30000,2,3,1,26,0,0,0,0,0,0,54412.703,43725.133,41452.51,23928.193,23589.941,18728.65,3564.5317,3060.2283,2789.2437,1000.0,2407.7112,1005.518,0
50000,2,1,2,27,0,0,0,0,0,0,78155.9,78932.805,98896.17,58573.4,70942.195,41333.71,3015.8164,3364.7307,2300.0,2563.0364,1500.0,1101.3424,0
390000,2,2,1,35,2,2,2,2,2,2,30233.936,22239.055,15040.296,16433.676,49814.56,46410.3,2000.0,0.0,1351.5702,1000.0,953.89215,7000.0,0
50000,1,2,1,40,0,0,0,0,0,0,47101.8,57781.562,50227.25,38780.695,43684.027,26547.756,3401.1643,3000.0,2009.6545,4312.085,2500.0,1500.0,0
200000,1,1,1,37,-2,-2,-2,-2,-2,-2,5353.7085,432.2569,0.0,0.0,-1.0288664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50000,1,2,2,27,0,0,0,0,0,0,160623.94,210122.38,210263.8,194128.16,159952.95,106390.13,6195.9136,7072.4346,8997.751,7000.0,4000.0,3003.495,0
50000,1,2,2,28,0,0,0,2,0,0,35935.22,42313.16,19312.385,18849.467,38575.49,30011.072,3823.8113,3000.0,800.0,2000.081,1022.93427,0.0,1
150000,2,2,2,24,-1,-1,-1,-1,-1,-1,1227.2683,830.277,5093.855,14069.144,6346.2793,11259.939,15083.565,20000.0,20000.0,4163.3804,21287.594,4000.0,0
160000,2,2,1,36,-2,-2,-2,-2,-2,-2,709.0555,0.0,0.0,0.0,7388.989,9288.177,0.0,0.0,1251.9263,1185.72,3300.0767,1500.0,0
50000,1,1,1,21,-2,-2,-2,-2,-2,-2,2500.0,0.0,-5.8940315,0.0,0.0,151.11641,0.0,0.0,0.0,0.0,0.0,0.0,0
50000,2,2,2,28,0,0,0,0,0,0,44542.96,40874.266,40939.06,29935.385,43534.9,28952.047,1702.8203,2190.2004,1432.1152,2892.7473,1500.0,386.14038,0
460000,2,1,2,31,2,2,2,2,2,2,160400.92,108602.3,213440.73,133198.25,143212.19,127825.04,0.0,7853.0557,1017.25793,3000.0,6054.1646,5006.9263,1
50000,2,2,2,25,0,0,0,0,0,0,8935.1045,10867.315,10544.668,9625.996,17590.848,14294.141,211.2186,1500.0,1028.1521,1300.4122,1153.4677,0.0,0
20000,2,1,1,39,2,2,2,2,2,2,71708.555,18953.096,47198.86,30477.113,78802.71,49618.26,0.0,4200.46,1000.0,767.3406,417.26706,1135.6659,1
30000,2,2,1,36,1,2,0,0,0,0,6158.6963,19379.367,28057.3,20006.84,18440.432,11078.151,0.0,3000.0,1300.0,0.0,593.57074,0.0,1
20000,2,1,1,53,0,0,0,0,0,0,78501.055,49594.758,50331.926,38910.086,33478.465,28315.035,5000.0,3621.0188,5004.7163,2512.6274,2000.0,2292.0005,0
50000,2,2,2,24,0,0,0,0,0,0,94676.336,101382.03,87246.17,53527.484,65366.33,51320.32,4058.4875,3223.1191,3000.0,5000.0,3120.3625,2128.7473,0
50000,2,2,2,24,0,0,0,0,0,0,52751.73,47476.996,48620.254,37751.49,41266.46,48279.906,2000.0,2500.0,2900.0986,3000.0,3769.4258,2500.0,0
50000,2,2,2,24,0,0,0,0,0,0,34336.152,27592.945,28958.08,28440.174,28544.45,19933.943,2007.2349,2000.0,2000.0,2000.0,1500.0,900.09607,0
50000,1,1,2,38,0,0,0,0,0,-1,116953.66,114795.945,71465.99,18566.77,9016.783,37388.047,34406.777,2000.0,1601.5974,1000.0,12782.192,50479.258,0
100000,2,2,1,32,0,0,0,0,0,0,31149.49,26143.463,38629.49,45313.957,50562.984,63370.473,1638.9005,2431.1118,2000.0,2653.2883,3325.584,5000.0,0
30000,2,2,1,31,0,0,0,2,0,0,22072.994,10097.26,3514.065,18845.246,18054.04,9855.654,4000.0,1200.5353,1418.2003,6.357491,0.0,500.0,0
100000,2,3,1,69,1,-2,-2,-2,-1,-1,162.26912,0.0,-23.383667,0.0,9888.489,18913.42,0.0,0.0,1000.0,1700.0,9015.828,0.0,0
50000,2,2,1,58,2,2,2,2,2,2,39082.273,45576.797,32732.646,23645.254,36894.176,24940.857,6554.9756,0.0,7.269173,105.40469,0.0,0.0,1
200000,2,1,2,36,-1,-1,-1,-1,-1,-1,289.76547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.16966,1
30000,2,2,2,28,1,2,-1,-1,-1,-1,1464.6698,2344.9802,1975.4489,1614.6097,701.7786,326.0,0.0,1612.6548,2000.0,0.0,0.0,0.0,0
160000,1,2,2,21,-2,-2,-2,-2,-2,-2,1368.5602,369.08826,755.6197,12453.721,14156.951,7261.6357,1517.9255,2046.2043,14871.061,15603.932,5140.1343,5000.0,0
30000,2,3,1,45,0,0,0,0,0,0,27507.096,42884.35,30132.5,20234.588,22315.637,13931.796,1869.9081,2000.0,1200.0,0.0,870.2661,0.0,0
140000,2,2,2,62,1,-2,-2,-2,-1,-1,163.8341,0.0,-17.270708,0.0,14.375049,8941.812,0.0,0.0,0.0,0.0,5787.8296,1000.0,0
200000,1,2,1,49,-2,-2,-2,-2,-2,-2,1248.3933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000,2,2,2,24,1,2,2,2,2,2,21053.691,17112.844,29777.52,7987.5947,8585.803,24525.773,0.0,0.0,1691.2289,0.0,2000.0,1071.927,0
200000,2,3,1,36,-1,-1,-1,-1,-1,-1,948.68567,316.0,1220.5752,2227.1875,1090.4535,1963.3297,1615.1993,2640.6978,2200.8481,35.517754,4588.5137,1000.0,0
120000,1,2,1,39,-1,0,0,0,0,0,76791.21,139657.27,168412.94,186365.88,126920.99,56015.527,16241.651,14271.916,15023.037,11275.597,5000.0,13000.464,0
420000,2,3,1,58,2,2,2,2,2,2,56190.15,40915.09,47828.535,26459.99,53928.46,35885.48,254.07639,1371.9847,1100.0,150.05508,900.0,0.0,1
80000,2,1,2,28,2,2,2,2,2,2,28272.104,22580.541,13818.542,19817.633,30265.877,19611.387,3544.5,1.9145169,1432.2599,68.94287,454.86148,0.0,1
50000,2,2,1,25,0,0,0,0,0,2,61487.47,73941.266,40886.19,10219.711,27096.016,36287.156,1604.7434,2000.0,1442.113,5000.0,1078.1982,786.34045,0
260000,2,2,2,58,-1,-1,-1,-1,-1,-1,1825.866,3534.2695,4828.2515,6941.887,325.13596,8370.869,14296.543,5787.381,15328.436,493.48978,28876.46,4500.0,0
50000,2,2,2,24,0,0,0,0,0,0,23881.084,14642.811,32680.186,17926.504,7106.7803,10015.045,3594.397,2221.2244,1142.7734,0.0,1000.0,2598.7258,0
160000,2,2,1,36,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,7985.85,697.6731,0.0,1354.8539,387.56003,2024.8667,665.63855,0.0,0
80000,2,2,2,33,-1,2,-1,0,0,0,9162.784,1923.3431,5419.293,8060.8745,15641.901,708.352,747.642,2500.0,2000.0,4500.819,0.0,0.0,1
50000,1,2,1,25,0,0,0,0,0,0,96782.78,169020.36,98535.984,45264.37,78395.13,91413.12,5000.0,4119.3657,1500.0,3614.3816,3528.609,514.4725,1
100000,2,3,1,40,2,2,2,0,0,-1,36745.58,78777.26,49236.617,49210.3,35436.39,9496.623,32375.668,0.0,2709.902,5334.584,0.0,354.31436,1
50000,1,2,2,27,1,2,2,0,0,-2,7115.583,53545.3,19529.602,30337.584,1520.8527,390.0,2659.5764,0.0,1500.0,0.0,0.0,0.0,0
80000,1,2,1,52,-1,0,-2,-2,-2,-2,16574.61,3078.8564,0.0,0.0,0.0,363.23477,0.0,0.0,0.0,0.0,0.0,0.0,1
30000,2,2,1,36,-1,-1,-2,-1,-1,-1,723.8594,96.40324,-4.7486825,0.0,0.0,961.267,0.0,0.0,0.0,0.0,800.0,0.0,0
260000,1,2,1,34,-1,-1,-1,-1,-1,-1,4489.0933,3579.1887,3545.8123,2379.7456,12193.038,3600.9673,2585.4006,3008.7087,1135.9218,11584.7,1088.9521,1497.645,0
360000,2,1,2,23,1,2,-1,0,-2,-2,0.0,711.24835,32372.055,6189.125,571.4093,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,1
50000,1,1,1,34,-1,-1,-1,-1,-1,-1,3336.9768,2116.7866,11854.906,12640.743,17127.23,18684.572,10000.0,20000.0,8886.983,15001.319,9942.446,14310.044,0
160000,2,1,2,36,-2,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,10003.351,16721.465,0.0,0.0,1500.0,2877.3074,10000.0,10000.0,0
20000,2,2,1,32,0,0,0,0,0,0,15411.096,11348.071,21142.143,42755.316,25581.408,19380.13,3000.0,2927.0605,3404.9683,2000.0,2000.0,2000.0,0
20000,1,2,1,35,-1,-1,0,0,0,0,1079.8793,2743.734,5581.901,11240.852,4596.49,4221.5034,2000.0,0.0,406.98703,0.0,170.36891,300.0,1
30000,2,2,2,22,1,2,2,-1,0,-1,1127.6841,6369.385,2331.2112,2727.308,0.0,821.10004,0.0,0.0,4000.0,0.0,1742.9414,0.0,0
630000,1,1,2,35,1,2,2,2,2,2,25568.12,58563.023,48939.125,71756.89,57531.715,73047.555,2000.0,0.0,3841.1907,500.69254,1819.0756,1500.0,0
160000,2,2,2,67,-2,-2,-2,-2,-2,-2,1714.4938,6600.209,8701.845,20698.76,3406.0188,919.45044,4755.0586,5114.7964,16484.715,5267.751,2236.253,392.71402,0
200000,1,3,1,68,-1,-1,-1,-1,-1,-1,1367.0881,1379.5813,0.0,0.0,0.0,975.36633,2000.0,654.75635,1597.1074,20.874023,3281.6604,0.0,0
50000,2,1,2,23,-1,-1,0,0,0,0,4827.9473,20508.748,37809.707,30099.252,19789.113,13867.914,8993.372,5004.4834,2300.0,2000.0,2000.0,2873.7642,0
100000,2,3,1,32,0,0,0,0,0,0,20833.23,16360.546,36184.133,47632.812,33764.12,46103.316,1372.7281,2335.82,2531.4277,1800.0,3000.0,5500.0,0
360000,1,2,2,26,1,-1,-1,-2,-2,-2,1996.1462,17414.812,14819.486,1028.0967,-189.45775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
240000,2,1,1,37,-2,-2,-2,-2,-2,-2,4320.4043,384.0344,0.0,0.0,0.0,197.8504,0.0,0.0,0.0,0.0,0.0,0.0,0
120000,2,2,1,39,0,0,0,0,0,0,110481.695,143894.67,138202.31,131566.73,118997.266,47246.906,10000.0,8000.0,8042.54,8000.0,3000.0,2100.7659,0
50000,2,2,1,25,0,0,0,2,2,2,24050.191,48418.676,27943.041,11405.4795,40232.613,44689.406,1600.0,5000.0,0.0,853.9978,1307.7314,0.0,0
200000,2,1,2,54,-1,-1,-1,-1,-1,-1,322.84482,0.0,0.0,0.0,2.2381024,2521.0554,294.76752,0.0,0.0,0.0,725.03107,2548.2239,0
50000,2,1,2,23,0,0,0,0,0,0,50386.207,46500.652,61422.355,49449.785,46410.703,45621.395,2705.182,3000.0,2426.4502,1502.8921,2201.073,2200.0,0
50000,1,2,2,28,0,0,0,0,0,0,25279.582,22081.617,10393.881,18417.77,26270.787,16823.074,2000.0,1880.9829,1000.0,1585.5094,1012.42957,209.12627,1
200000,1,1,2,24,-1,-1,-1,-1,-1,-1,1352.346,377.833,2106.4993,989.18555,167.96938,2412.427,1268.1113,3000.0,2100.0,0.0,4500.0,2953.698,0
80000,2,2,1,58,-1,-1,-1,-1,-1,-1,6963.9873,0.0,5442.948,16310.59,19854.1,20932.64,1300.7037,5082.0967,3783.5483,4364.552,6586.303,209068.05,0
100000,2,2,1,58,2,2,2,2,2,2,29794.953,15438.713,6251.0693,12893.166,18033.092,3403.442,2135.4512,0.0,1625.3253,0.0,0.0,0.0,1
50000,2,2,1,24,0,0,0,0,0,0,37052.777,25682.627,30056.332,17261.785,18570.613,25626.055,2062.188,1993.2465,1500.0,900.4718,1870.2064,2500.0,0
240000,2,1,2,29,0,0,0,0,0,0,171755.28,182419.62,189168.97,147149.98,147243.7,130346.12,7195.8687,8694.297,7845.459,8228.337,6528.884,5395.673,0
200000,2,1,2,36,-2,-2,-2,-2,-2,-2,2549.4648,0.0,-193.56972,-6.221592,0.0,146.45186,0.0,0.0,0.0,0.0,0.0,701.68677,0
50000,2,2,2,28,0,0,0,0,0,0,21576.79,42803.664,36495.355,37338.957,45316.28,63568.68,2355.5444,2502.891,1402.9542,2132.239,4885.0454,3867.4624,1
30000,1,3,1,38,0,0,0,0,0,0,25277.87,23868.443,8047.0864,17054.81,19674.52,18757.137,384.61053,1636.3517,1400.0,0.0,1460.0416,0.0,0
150000,2,1,2,32,-1,-1,-1,-1,-1,-2,187.89787,0.0,9998.05,331.72186,0.0,-0.37118712,0.0,2000.0,0.0,0.0,0.0,0.0,1
20000,1,1,1,59,0,0,0,0,0,0,21739.242,16692.916,19733.98,22028.023,18578.787,17997.256,2200.0,1774.6699,2364.1738,1500.0,924.9013,2300.0,0
100000,2,1,2,34,1,-2,-1,-1,-2,-2,3244.3367,14838.19,14868.106,30036.639,4492.154,940.04047,1600.0,2524.8367,33754.05,0.0,108.788765,0.0,0
50000,1,2,2,32,0,0,0,0,0,0,64513.758,51994.047,61120.027,50287.44,51395.363,48267.316,2489.6611,2996.0676,2732.9836,3000.0,2629.9417,2000.0,0
20000,1,2,2,52,0,0,0,0,0,0,23793.127,6678.9233,13012.421,6201.9717,0.0,1476.0431,1500.0,1000.0,1000.0,0.0,0.0,1500.0,0
20000,2,2,1,36,-1,-1,-1,-1,-1,-1,987.1699,390.0,0.0,0.0,0.0,0.0,368.16452,0.0,0.0,0.0,604.0018,0.0,0
20000,1,1,1,32,0,0,0,0,-2,-2,46748.293,18140.84,12003.352,1035.687,0.0,0.0,1777.9095,2189.516,0.0,0.0,0.0,0.0,0
50000,2,1,2,23,0,0,0,0,0,0,16607.38,15055.945,19524.158,19717.521,18662.293,5485.24,1675.2771,1518.7543,1200.0,849.1889,0.0,0.0,0
50000,1,1,2,32,0,0,0,0,0,0,5640.9775,7058.112,17564.738,17797.406,4403.031,8295.13,1955.7306,1750.5433,900.62494,0.0,600.0,1010.82855,0
50000,2,1,2,32,0,0,0,0,0,0,77935.64,64284.957,80675.21,54780.918,57640.38,56951.496,3252.8948,3711.6797,3000.0,2759.8364,3000.0,3000.0,0
140000,2,1,1,31,-1,-1,-1,-1,-1,-1,519.59985,0.0,364.74213,0.0,998.91724,111.69461,0.0,1000.0,0.0,422.6274,0.0,655.0903,0
20000,1,3,1,68,0,0,0,0,-1,-1,8293.348,12478.73,654.3347,390.0,0.0,388.87302,2000.0,0.0,390.0,0.0,1000.0,0.0,0
50000,1,1,2,27,1,2,0,0,0,2,6860.487,37768.848,27385.576,20022.254,16713.611,2521.201,1500.0,1300.3966,1194.0865,1601.3785,0.0,0.0,0
50000,2,1,2,29,0,0,0,0,0,0,92474.016,90538.67,106890.305,88072.56,88019.8,67189.35,3005.7495,4079.2568,4000.0,3400.7249,3000.0,2044.1277,0
20000,1,1,1,68,0,0,0,-1,-1,-1,18648.852,18811.44,2900.0168,1554.6477,1747.1276,2891.2583,6354.4814,3500.0,5005.62,1000.0,6401.7427,0.0,0
500000,2,1,2,46,-1,-2,-1,-1,-1,-1,325.40668,390.0,301.49557,0.0,780.0,4827.0493,1210.088,340.07642,1500.0,1100.0,4000.0,4000.0,0
150000,2,1,1,24,-1,-1,-1,-1,-1,-1,391.6782,0.0,2325.813,1719.0482,2698.0605,3.046309,1090.6609,4296.0913,2700.0,1700.0,0.0,910.6842,0
700000,2,2,2,29,0,0,0,0,0,0,102083.23,108616.875,130934.87,119419.484,100402.125,100318.555,4775.1255,4998.3276,5000.0,4317.0737,5000.0,7171.9062,0
50000,1,3,2,27,0,0,0,0,0,0,49428.934,50331.39,60163.63,45828.17,34129.734,36344.195,2000.0,3444.9175,3500.7654,1198.9075,2700.0,1753.7069,1
50000,2,3,1,68,0,0,0,0,0,0,19166.564,15510.663,18412.404,15000.554,18159.824,3394.2087,1951.279,1811.9889,2019.1321,1931.3158,1000.0,0.0,0
20000,2,2,1,39,2,2,0,2,2,2,52394.1,15446.058,50293.88,35463.742,97753.53,49921.523,0.0,13829.7705,1177.1426,1893.6013,316.0,264.4848,1
50000,2,3,2,27,1,2,0,0,0,-1,22139.36,32053.514,16116.788,3062.7036,1173.14,2995.2585,0.0,4904.349,1000.0,702.3925,4690.4854,0.0,0
50000,1,2,2,27,2,2,2,2,0,0,47997.72,87676.414,50489.688,35977.652,15962.269,9654.395,3039.9778,0.0,0.0,0.0,0.0,0.0,1
50000,1,1,2,27,0,0,0,0,0,0,170524.27,187812.67,218957.34,167576.02,148091.61,155114.03,9038.301,8000.0,10000.0,7878.7065,9179.668,30265.059,0
50000,1,3,2,40,2,-1,2,2,2,2,123226.78,232623.11,228199.17,208191.44,144604.08,60675.836,87192.97,0.0,1944.8015,9796.443,479.9976,22360.068,1
50000,1,1,1,30,2,0,2,2,0,0,26933.883,28356.383,11115.365,32842.758,32718.182,8400.052,15783.128,0.0,798.5533,1679.7169,0.0,0.0,1
50000,1,1,2,27,0,0,0,0,0,0,106731.2,133069.38,152953.6,101747.9,97637.29,63838.58,5000.0,4596.6313,3030.052,2962.4456,2000.0,2000.0,0
260000,2,2,1,58,-1,-1,-1,-1,-1,-1,2404.3918,2777.5842,1001.2133,478.81482,1069.6115,7639.197,8000.0,1899.9894,1685.5269,3702.768,6222.064,7025.7715,0
20000,1,1,1,32,0,0,0,0,0,0,2725.6501,15916.25,46569.25,36864.402,2418.0046,14467.237,8000.0,2775.924,1084.868,0.0,1100.0,10000.0,0
40000,1,3,1,43,-1,-1,-1,-1,-1,-1,16.993876,0.0,0.0,0.0,0.0,0.0,1204.6829,1127.6051,0.0,0.0,0.0,0.0,0
50000,2,3,2,53,0,0,0,-2,-2,-2,72568.95,37296.793,992.41296,4388.0327,2042.873,309.54272,4097.5923,0.0,1000.0,0.0,0.0,0.0,0
30000,2,2,1,26,0,0,0,0,0,0,15884.442,7793.565,14654.112,7959.2124,2123.023,2417.4004,2000.0,1500.0,1498.0,0.0,316.0,658.97424,0
320000,2,2,2,32,0,0,0,0,0,0,93822.9,84003.3,110207.22,91240.73,85267.11,83925.195,3127.3428,4700.0,5000.0,5000.0,5000.0,5468.2646,0
30000,2,2,1,45,0,0,0,0,0,0,20591.457,49296.18,48626.387,58559.074,50444.566,50866.63,1551.0736,2596.89,2009.8842,1008.5854,2803.4895,2500.0,0
200000,2,1,1,24,-1,-1,-1,-1,-1,-1,1906.2563,382.0595,957.0007,679.6967,5033.5356,1304.3462,0.0,1928.664,1103.9777,3000.0,325.822,3000.0,0
50000,1,1,2,27,0,0,0,0,0,0,63269.047,69328.94,81274.6,48303.668,47824.66,42831.516,3621.1895,3129.6118,2000.0,1695.0851,2000.0,1668.5027,0
30000,2,2,2,24,0,0,0,0,0,0,18118.836,13116.961,28184.02,29994.674,20034.094,20065.613,1594.3276,2015.8228,1867.1832,579.4938,1491.6976,1196.9712,0
270000,2,3,1,36,1,-2,-2,-2,-2,-2,2067.3018,1385.6301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10000,1,1,2,31,-1,-1,-1,-1,-1,-1,2777.0842,16718.43,2163.432,0.0,0.0,2994.6018,9000.0,390.0,0.0,1200.0,7407.688,0.0,0
150000,1,1,1,32,0,0,-1,-1,-2,-2,4697.22,484.5092,11729.273,1391.7572,0.0,0.0,1000.0,8594.942,1000.0,0.0,0.0,0.0,0
80000,2,2,1,58,-1,-1,-1,-1,-1,-1,971.48566,438.69263,640.3649,7275.8994,1608.0731,3160.1448,2585.0613,2000.0,12079.311,0.0,5000.0,1416.0249,0
200000,2,2,1,37,-2,-2,-2,-2,-2,-2,2599.7554,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0
240000,2,1,2,37,0,0,0,0,0,0,146050.33,180077.69,189758.16,160116.9,137934.58,129140.26,9029.717,10001.521,9599.6875,8010.6304,8434.443,10000.0,0
280000,2,2,1,58,1,2,2,2,2,2,10649.76,10700.633,10505.403,4123.088,3953.494,9135.29,0.0,0.0,2626.3198,519.5216,1000.0,1200.0,0
760000,2,2,2,58,-1,-1,-1,-1,-1,-1,1036.0996,1330.965,2733.9487,2637.4812,0.0,780.0,1700.0,2384.5515,7572.023,0.0,6135.042,0.0,0
20000,2,1,2,24,0,0,0,0,0,0,18789.006,13228.695,27207.164,21543.29,16511.16,20221.72,2000.0,2098.8247,1467.8906,583.5425,1500.0,2200.0,0
50000,1,3,2,27,1,0,0,0,0,0,6022.7695,27100.316,41417.88,57906.16,11513.047,16911.773,1400.0,390.0,2400.903,475.93286,924.0697,2693.9546,1
10000,2,1,2,23,-1,-1,-1,-1,-1,-1,4184.895,2107.6975,15406.044,9695.044,5929.7686,1469.6179,1514.9039,5280.2217,3000.0,2500.0,1867.9839,2300.0,1
20000,1,1,2,32,0,0,0,0,0,0,25610.754,12870.422,16031.378,17441.564,14951.742,19188.957,2090.152,1477.5618,1100.0,505.5394,884.5272,1200.0,0
50000,2,2,1,24,0,0,0,0,0,0,70141.484,70346.336,51264.203,24913.83,34142.688,46647.914,2127.18,2220.2114,2000.0,3973.097,3856.607,2000.0,0
