LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
50000,2,2,2,24,0,0,0,0,0,0,16049.379,16241.969,18143.453,16991.36,19985.062,19778.742,2300.0,1500.0,1439.8531,1000.0,1300.1713,1014.0429,1
100000,1,2,1,25,0,0,0,0,0,0,182806.28,197213.97,181276.9,172451.2,148276.17,156512.44,7000.0,6860.1963,7678.1,6000.0,7006.8364,6086.024,0
150000,2,1,2,30,-1,-1,-1,0,0,0,915.0019,235.53482,10806.592,890.7589,3745.2915,0.0,3021.1475,8969.591,1000.0,492.5451,0.0,500.0,0
210000,1,2,1,26,-1,-1,-1,-1,-1,-1,17764.068,12662.856,10948.393,14195.06,9072.846,2903.9824,18053.383,7512.542,6060.1025,44865.88,10037.698,3000.0,0
500000,2,1,1,24,0,0,0,-1,-1,-1,85606.164,26701.602,17273.656,12627.479,7643.4707,7545.253,5016.409,326.0,1116.4459,0.0,27758.438,35409.758,1
30000,1,3,2,24,2,2,2,2,2,2,16220.761,25629.28,20054.33,31444.988,18910.041,27657.918,2424.285,0.0,478.86588,418.65662,1200.0,413.10568,0
50000,1,2,1,41,0,0,2,2,2,0,33668.86,29675.441,29730.207,11708.193,13108.765,12021.876,1500.0,5951.354,0.0,0.0,929.5008,1071.4932,0
30000,1,1,2,30,-2,-2,-2,-2,-2,-2,3476.2227,1286.1326,2149.773,629.14935,0.0,0.0,0.0,1288.0502,0.0,0.0,0.0,0.0,0
90000,2,3,1,39,0,0,0,-1,-1,0,17137.564,13304.528,7729.8203,2002.8798,5755.701,12713.89,1750.8478,2234.5098,2000.0,2000.0,3200.4695,3247.113,0
70000,1,2,2,32,0,0,0,0,0,0,86897.04,74271.22,78531.11,59573.586,59330.45,63211.547,4000.0,3499.933,2639.8135,2321.1545,3004.0732,2204.8335,0
360000,1,3,1,40,0,0,0,0,0,0,26687.979,26539.13,19545.992,11356.389,13852.69,13484.218,2000.0,2000.0,1201.8601,1000.0,1017.7287,150.61949,0
360000,2,2,2,31,1,-2,-2,-2,-2,-2,0.0,-196.8101,-10.005137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70000,2,2,1,40,2,2,0,0,0,0,106022.945,112175.51,129491.53,95439.62,95485.33,79516.95,38.629475,5015.739,2500.0,3689.4082,5000.0,2201.9807,1
20000,1,1,1,42,-1,0,0,0,0,-1,3045.199,15704.266,5977.426,1908.4786,1061.013,260.03708,3300.0,1787.5391,0.0,26.733767,1471.4614,5000.0,0
70000,2,1,2,28,0,0,0,0,0,0,25526.969,28899.36,25751.398,19326.23,20143.955,19804.145,1700.0,1765.2102,1500.0,1080.8708,1628.8988,1000.0,0
80000,1,1,2,28,-1,-1,-1,-1,0,0,389.5096,0.0,6674.1304,8193.539,11898.635,9597.874,0.0,6002.158,2319.0508,0.0,0.0,2000.0,0
140000,2,3,1,28,2,2,2,2,2,2,48771.375,70189.65,42374.04,62507.938,42804.754,45490.277,3402.01,0.0,3000.0,1579.6434,1122.6128,2000.0,1
140000,2,2,1,31,2,2,0,0,0,0,75435.53,53749.543,89724.91,43931.797,37029.902,35033.87,0.0,5307.2563,1000.6961,1925.5973,2504.3223,1396.8535,0
50000,1,3,1,27,-1,-1,-1,-1,-1,-1,958.1618,1935.6409,1240.8109,5256.5635,1758.3271,1209.9886,4000.0,2017.9579,6000.0,2003.0929,0.0,4000.0,0
30000,2,2,1,39,0,0,2,2,0,0,7924.802,15298.01,9969.867,12899.274,10622.843,25398.42,3500.0,0.0,0.0,198.5743,4718.433,390.0,0
180000,2,1,2,33,0,0,0,0,0,0,39837.664,21327.594,19952.934,18978.559,19903.742,18312.959,2007.434,2179.308,2000.0,2000.0,2000.0,1000.0,0
140000,2,2,1,33,0,0,0,0,0,0,280287.03,268270.47,249496.77,236090.45,206983.27,202616.55,10376.809,10101.709,11340.348,10019.883,11502.64,10488.653,0
150000,2,2,1,27,0,0,0,0,0,0,211438.38,213364.56,203323.16,196574.05,187414.55,181464.95,8597.048,8154.551,11519.494,9037.829,10000.0,8738.116,0
500000,1,1,1,33,0,0,0,0,0,0,195130.03,192646.75,166741.17,153335.81,123941.516,139053.19,8430.5625,6997.6025,7025.093,3392.8428,9504.447,6024.167,0
180000,1,1,2,35,-2,-2,-2,-2,-2,-2,2388.252,1090.6531,566.61115,0.0,325.63278,0.0,4000.0,888.8287,0.0,0.0,0.0,0.0,0
50000,1,2,1,35,0,0,2,2,2,0,97560.58,52822.434,14432.308,20835.832,3337.2659,1371.7261,9081.455,0.0,0.0,0.0,660.0492,0.0,0
150000,2,2,1,25,0,0,0,0,0,0,107957.05,151167.84,111906.34,93057.21,90014.695,92442.98,5000.0,5000.0,5000.0,3000.0,3862.964,2621.2847,1
130000,2,2,1,37,-1,-1,-1,-1,-1,-1,16318.486,2724.4006,1391.1521,889.8987,3541.7546,1865.3271,1259.9486,2000.0,1021.1838,7320.964,3000.0,0.0,0
120000,2,2,2,33,0,0,0,0,0,0,112187.9,49773.242,44338.207,41418.555,26041.271,1377.6218,3595.175,4502.502,4008.088,3355.5212,0.0,0.0,0
30000,2,2,2,31,0,0,0,0,-1,2,31790.627,25498.512,20941.496,8119.4844,20236.69,16286.221,1500.0,1049.4767,0.0,19998.957,0.0,6654.492,0
50000,2,2,1,38,1,2,0,0,0,0,10941.919,19589.57,18984.793,15982.296,2686.392,0.0,2.3382812,0.0,197.16472,0.0,0.0,0.0,1
180000,1,2,2,32,-1,-1,-1,-1,-1,-1,5639.17,588.35345,3522.19,2457.5603,4907.183,10851.175,124.991,4317.4517,2000.0,1500.0,5000.0,2050.1152,0
110000,2,3,1,40,0,0,0,0,0,0,75369.86,59879.33,53072.44,42516.867,41328.723,38177.934,2294.8801,2623.865,2715.2585,3293.8154,1825.5588,2000.0,0
200000,1,2,2,25,0,0,0,0,0,0,44684.48,37885.29,26065.668,22396.246,19200.66,19666.39,3700.0,2803.4575,1007.8109,1542.5326,1757.4944,1200.0,1
50000,1,3,2,28,0,0,0,0,0,0,40283.934,30292.574,40006.496,29253.559,20943.8,29422.129,3000.0,2000.0,2227.2834,602.60425,2000.0,2346.8816,0
100000,2,3,2,35,0,0,0,-2,-2,-2,38313.195,13148.469,390.0,0.0,0.0,0.0,1552.1736,0.0,0.0,0.0,0.0,0.0,1
100000,1,1,1,31,-2,-1,-2,-2,-2,-2,14835.536,14675.211,1706.3319,0.0,0.0,0.0,6612.015,0.0,0.0,0.0,0.0,0.0,0
30000,2,3,2,27,0,0,0,0,0,2,79260.18,76236.055,57794.656,36045.727,66799.22,68727.055,1500.0,1500.0,436.82477,14108.047,0.0,2573.9253,0
100000,2,2,1,25,0,0,0,0,0,0,75294.63,103768.73,93192.57,89884.39,77042.945,87739.33,4000.0,3363.6738,3361.9624,3000.0,3215.641,3000.0,0
100000,1,1,2,25,-2,-2,-2,-2,-2,-2,0.0,-1.9020919,0.0,-8.841869,-1.0092326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
500000,2,2,2,28,-2,-2,-2,-2,-2,-2,0.0,0.0,373.23358,18648.271,3904.3713,46242.652,383.94757,1500.0,74445.055,150.01698,118492.875,12447.286,0
100000,1,2,2,27,0,0,0,0,0,0,52161.36,49048.03,49296.34,38605.85,48182.68,58939.215,5700.1084,2019.9484,3083.136,2339.7725,4000.0,394.75082,0
20000,1,2,1,45,-1,-1,-1,-1,0,0,2397.2302,0.0,5361.442,633.05835,10114.717,2203.689,0.0,3403.8896,0.0,0.0,0.0,0.0,1
200000,2,1,1,24,1,-2,-2,-2,-2,-2,-18.220219,-281.8594,0.0,0.0,0.0,554.9137,0.0,0.0,0.0,0.0,0.0,0.0,0
50000,2,2,2,36,1,2,2,0,2,2,48869.1,38002.746,28408.398,50577.418,14800.007,29165.787,0.0,1211.5177,11062.336,0.0,5382.586,0.0,1
180000,2,1,2,28,0,0,0,0,0,0,32219.86,32700.69,20639.879,29329.838,1882.6597,1550.8835,4499.1914,1609.1909,5000.0,0.0,702.6182,0.0,0
200000,1,2,1,40,0,0,0,0,0,0,132826.78,137410.52,128841.74,109312.07,111835.96,109231.55,5058.673,5000.0,5000.0,5002.177,5740.2163,5000.0,0
30000,2,2,2,28,2,2,2,2,2,2,46715.04,60896.285,29573.266,48052.4,28251.922,56338.492,3510.1028,0.0,1101.2573,504.764,8231.593,0.0,0
180000,1,1,2,27,-1,-1,2,-1,2,2,92.932106,4489.1333,0.0,621.5384,0.0,0.0,656.8759,0.0,339.71365,0.0,0.0,0.0,1
230000,1,3,1,28,-1,2,2,-1,-1,-1,19175.52,9240.13,0.0,3074.3823,1201.8436,1194.6852,1000.0,0.0,7409.579,2818.7275,1598.5996,534.6361,1
20000,1,1,2,31,0,0,0,0,0,0,91384.234,131812.22,96123.24,77282.89,78328.55,72969.65,5054.1113,4050.273,3605.7026,3097.434,3500.0,3446.246,1
30000,2,1,2,32,2,2,0,0,0,0,12417.37,13745.581,21149.643,12950.703,8869.384,6191.325,0.0,2000.0,684.35583,0.0,0.0,1855.04,1
500000,1,1,1,28,2,2,2,0,0,0,89453.734,42231.68,101635.68,119909.04,121332.83,161921.88,1350.7451,2607.656,5987.2837,10000.0,29867.09,49533.152,0
50000,2,2,1,25,0,0,0,0,0,0,40237.645,50502.285,37838.254,29755.06,29522.764,35649.95,2983.2644,2200.0,2578.404,2000.0,1200.0,2922.0999,0
50000,2,2,2,41,0,0,2,2,0,0,19859.023,20408.93,18072.25,20029.57,9855.812,10920.05,2430.926,376.99432,0.0,0.0,1000.0,0.0,0
20000,1,1,2,36,-1,-1,-1,-1,-1,-1,3351.5583,4910.6465,0.0,0.0,316.0,1152.111,485.74576,0.0,2457.6492,794.0126,0.0,0.0,0
500000,2,2,1,27,-2,-2,-2,-2,-2,-2,7090.11,13234.535,3969.1362,9034.327,22994.785,67543.8,19335.002,2422.0806,15000.0,42260.363,150688.64,376150.78,0
180000,1,1,2,25,-1,-1,-1,-1,-1,-1,2913.118,2684.504,578.9568,1475.6093,3089.652,390.0,1519.8795,1118.0156,5380.1255,2000.0,0.0,0.0,0
110000,2,1,2,35,0,0,0,0,0,0,72923.9,67203.55,62646.89,55026.63,60544.34,49634.367,3660.4338,3001.546,3099.3518,3000.0,2410.2776,2726.8037,0
100000,2,3,1,28,2,2,2,2,2,2,15129.889,28887.475,76677.66,21272.08,49065.63,43364.016,2000.0,9923.022,0.0,1985.5203,758.2205,2000.0,1
360000,1,1,1,45,-1,-1,-1,-1,0,0,1407.0358,260.01816,9389.86,6339.9463,18620.957,11685.614,1408.0746,4513.2856,1271.3584,1000.0,602.3467,2799.41,0
30000,1,2,2,27,2,2,2,2,2,2,17593.781,19102.586,9950.665,14601.476,6937.477,4133.304,1279.6443,0.0,316.0,400.0,0.0,0.0,1
500000,1,1,1,35,0,0,-1,-1,0,0,19667.646,19945.684,15025.206,24353.611,16646.39,8133.259,6154.4263,9047.487,18955.004,2600.0,1000.0,3206.2095,0
200000,2,2,2,36,1,-2,-2,-2,-2,-2,447.1377,0.0,0.0,-498.47717,-332.9416,-311.46085,0.0,0.0,0.0,0.0,0.0,0.0,0
50000,1,2,1,24,0,0,0,0,0,0,42230.582,47530.58,46864.402,39418.21,34898.555,41041.67,2054.8396,1800.0,1532.1008,1218.5918,2000.0,1397.944,0
100000,2,3,1,35,0,0,0,0,0,0,56788.12,55713.824,56362.465,50787.668,48657.37,50980.65,2766.4404,2764.0874,3100.0,2352.158,2758.2156,2000.0,0
150000,2,3,1,28,0,0,0,0,0,0,68986.17,76232.375,71459.96,65799.125,49562.3,69579.3,3852.0676,5000.0,5456.298,1519.9501,6000.0,4002.1384,0
80000,2,2,1,38,0,0,0,2,0,0,89250.6,65924.914,77172.91,53852.4,91815.15,55968.305,6540.4497,12085.656,0.0,6871.2676,575.5978,10001.211,0
20000,1,1,2,25,-1,-1,-1,0,0,0,4554.0547,9998.2295,3007.9456,13624.032,16075.229,8102.765,1553.4768,539.1227,3000.0,916.65173,0.0,500.0,0
90000,1,1,1,38,-1,-1,-1,-1,-1,-1,40894.94,31187.904,25483.455,13534.983,18261.996,31062.43,4021.7412,4125.745,4759.0093,7000.0,6429.211,8000.0,0
140000,1,1,2,27,0,0,0,0,0,0,307802.56,301284.9,307369.8,306905.66,283387.53,255540.2,18915.18,16954.207,26235.584,20808.676,20000.0,28184.879,0
50000,1,3,2,23,2,0,0,0,0,0,37843.426,65837.16,27558.076,15511.511,17051.787,9880.447,1200.0,1549.5623,679.164,420.5703,732.67883,498.62448,0
50000,2,3,1,38,0,0,0,0,0,0,80512.97,53189.39,68104.7,30080.332,48280.426,47794.453,1662.7521,6421.058,0.0,4910.6,0.0,4000.0,0
150000,2,1,2,32,-2,-2,-2,-2,-2,-2,1471.5658,0.0,9499.727,3649.727,0.0,0.0,1197.3353,6611.0493,2113.702,0.0,0.0,0.0,0
180000,2,1,2,24,-1,-1,-1,-1,-2,-2,10445.079,36325.414,36396.113,3729.6929,599.80096,0.0,104487.484,20292.484,154.35231,1000.0,0.0,822.377,0
50000,2,3,1,27,0,0,0,0,0,0,89128.266,86950.9,60390.508,39587.43,43742.367,20998.084,1236.6432,2553.793,2038.0522,3000.0,1603.7902,2000.0,0
30000,2,2,2,28,-1,-1,-1,-1,-1,-1,0.0,0.0,197.38959,737.47565,666.77563,820.34174,0.0,1201.858,508.58044,0.0,0.0,0.0,0
200000,1,1,2,27,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,535.5181,390.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,0
100000,2,2,1,25,0,0,0,0,0,0,27878.344,37491.05,28813.0,27482.357,24740.232,34103.08,2100.0,1770.144,2000.0,1298.0004,2500.0,1000.0,0
100000,1,2,1,33,0,0,0,0,0,0,211225.92,202040.05,194177.38,181577.67,166529.78,168342.55,8693.589,7674.1636,8632.162,6599.999,8659.469,7490.2383,0
20000,1,3,1,25,0,0,0,0,0,0,31109.256,34908.035,27543.47,18974.582,18634.951,19707.064,1634.4475,2200.0,2000.9454,1418.4567,3000.0,1800.0,0
200000,1,3,2,27,0,0,0,0,0,0,372912.2,365650.75,381084.12,355044.38,357543.3,320973.03,20618.852,43950.83,29986.494,36124.145,30513.99,46236.758,0
50000,2,2,1,35,0,0,0,2,0,0,51456.863,12078.413,20920.557,11706.692,18990.365,14739.335,2533.668,5646.573,0.0,1000.0,1000.0,5096.97,0
20000,1,2,2,24,1,2,2,-2,-2,-2,3468.8135,437.68585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
150000,2,2,2,27,0,0,0,0,0,0,147689.55,157758.2,142903.83,134871.08,110781.836,127715.88,5756.825,6002.2905,5313.5312,5000.0,7002.789,6000.0,0
200000,2,3,2,28,0,0,0,0,0,-1,29063.154,19443.654,17216.727,8726.649,1424.0653,5597.334,1523.3186,2301.5647,1000.0,0.0,5000.0,3138.0774,0
200000,2,1,1,37,-1,-1,-1,-1,-1,-1,1856.5963,746.74316,2258.7615,3074.1118,6514.01,8338.092,1988.0914,3676.6887,4000.0,1003.17004,1500.0,3500.0,0
50000,2,3,1,24,0,0,0,0,0,0,30240.049,26996.893,27513.023,19932.834,28499.412,21839.805,2000.0,1640.288,1600.0,1285.5862,1000.0,1200.0,0
180000,1,1,2,35,0,0,-1,-1,-1,-1,4640.6353,6101.752,2182.8918,7402.632,3389.4856,715.90454,2000.0,1372.4187,4032.9382,1136.2313,0.0,850.50946,0
50000,2,2,1,30,1,0,0,0,0,0,18734.275,37351.816,29070.629,22535.91,26352.992,23856.55,1008.7776,1709.9053,1859.3018,1215.1687,1500.0,1089.4001,1
180000,2,1,2,41,-1,-1,-1,0,0,0,825.85626,2404.8098,15323.709,7515.998,1164.4161,541.0273,2500.0,2339.5837,1200.0,0.0,0.0,6000.0,1
110000,2,1,2,27,0,0,0,0,0,0,26567.098,23336.521,19804.19,16607.988,3156.8015,3211.9,1639.4751,1449.806,326.0,360.22992,0.0,0.0,0
300000,1,2,1,28,-2,-2,-2,-2,-2,-2,2397.2551,316.24957,0.0,0.0,1322.561,14324.654,207.09682,0.0,252.45184,1200.0,3500.0,122462.83,0
100000,2,1,1,27,2,2,2,2,2,2,34546.668,25264.723,58765.77,24499.188,50580.766,38818.164,2000.0,6000.0,0.0,0.0,1523.7715,1189.9485,1
50000,1,3,1,42,1,2,2,0,0,0,4093.514,16963.87,19923.244,19835.727,8217.957,11410.412,1000.0,0.0,1100.0,150.0269,340.5316,347.02158,0
90000,2,3,2,28,0,0,0,-2,-2,-2,46471.777,49840.258,7274.8945,0.0,0.0,-346.20892,40756.555,3000.0,0.0,0.0,0.0,0.0,0
30000,2,2,2,31,2,2,2,2,0,0,18755.102,27537.225,5892.3047,14213.294,2408.0508,5737.6475,2000.0,0.0,1710.2709,977.7381,1076.3934,0.0,0
90000,1,1,1,39,-2,-2,-2,-2,-2,-2,20403.738,16032.119,1569.092,0.0,0.0,0.0,10076.982,2001.4651,0.0,302.00153,0.0,0.0,0
150000,1,2,1,31,-2,-2,-2,-2,-2,-2,831.50085,0.0,353.36417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000,1,2,2,26,0,0,0,0,0,0,63663.16,62355.516,37167.383,28171.662,19469.158,12702.982,1903.5039,2098.79,2000.0,1009.9023,2000.0,0.0,1
100000,2,2,1,28,2,2,2,2,2,2,113283.98,99585.13,132925.81,103939.53,135138.36,98525.84,3562.2192,5000.1494,1000.0,8000.0,635.1322,5112.3613,1
260000,2,1,2,33,0,0,0,0,0,0,310082.12,284646.97,257788.0,241630.84,205465.77,198511.28,11742.038,11244.152,12149.212,10031.873,11989.116,15000.0,0
100000,2,2,1,30,2,2,2,2,2,2,16723.918,3547.4702,13570.564,3301.655,14608.626,30355.588,0.0,3496.2173,0.0,0.0,0.0,1000.0,1
30000,2,1,2,27,0,0,0,0,0,0,45137.605,41203.54,33361.6,41189.34,26432.557,29636.533,1990.6353,2685.7456,3497.673,2000.0,1825.4514,2501.8958,0
70000,2,3,1,25,0,0,0,0,0,0,101608.875,100050.78,90021.68,73711.0,78158.86,71611.68,3557.7207,3600.0,3333.6235,3000.0,3000.0,2702.5361,0
180000,2,2,2,35,1,-2,-2,-2,-2,-2,0.0,-99.603935,-18.5674,-2.0411277,-10.735563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000,2,2,1,35,0,0,2,2,0,0,60436.484,38590.727,58279.07,41372.11,54781.453,45342.42,2000.0,10000.0,0.0,2000.0,2217.8027,2000.0,0
200000,1,2,2,25,0,0,0,0,0,0,95441.23,118136.24,82757.82,86171.88,57262.56,86244.32,8000.0,4613.479,6210.278,2000.0,5000.0,2788.665,1
60000,1,1,2,28,0,0,-1,-1,0,0,16490.293,18404.318,11681.712,38060.402,18637.61,26878.857,1620.5344,2000.0,10052.61,1533.2611,2544.9138,3000.0,0
500000,2,2,2,36,-2,-2,-2,-2,-2,-2,13785.961,10923.75,4018.0132,28927.383,34445.906,28544.64,9099.837,1822.3838,34332.17,20249.424,8860.587,507395.9,1
180000,2,1,2,31,0,0,2,0,0,0,45766.188,42061.7,73655.625,60793.54,59460.812,63723.77,8000.0,1626.3315,2000.0,1500.0,3619.9482,3500.0,1
50000,2,2,1,35,0,0,0,0,0,0,40638.242,24001.71,21820.143,28754.758,7529.96,234.44258,2000.0,2200.0,2404.936,1000.0,0.0,0.0,0
140000,2,3,2,25,2,2,0,0,0,0,17665.701,21340.02,57919.086,14907.286,19874.86,36357.41,0.0,3119.684,0.0,416.062,3204.3604,457.41864,0
150000,2,2,1,30,2,2,2,2,2,2,83794.28,117932.375,71922.06,118401.98,108507.55,85160.664,15000.0,0.0,390.0,9711.465,1027.4224,1081.2092,1
140000,1,3,1,36,-1,-1,-1,-1,-1,-1,1343.8229,1457.8865,501.9267,5416.1797,1909.2103,4138.246,1500.0,1396.048,7000.0,4421.983,967.9829,1005.0174,1
80000,1,2,1,38,-1,-1,-1,-1,-1,-1,748.70764,1580.7275,373.73492,1076.8712,0.0,1174.4014,1800.0,0.0,2000.0,0.0,8000.0,0.0,0
500000,2,1,2,24,-2,-2,-2,-2,-2,-2,3155.4463,2586.7747,5796.32,17972.451,33574.355,15573.695,10500.523,10051.081,33475.08,271734.6,60455.86,5000.0,0
140000,2,2,1,35,0,0,0,0,0,0,147802.3,125032.27,117671.44,111145.74,115678.01,107082.5,5000.0,5000.0,5009.9346,5030.8823,5808.188,5000.0,0
30000,2,2,2,32,0,0,0,0,0,-2,45458.566,26776.729,18766.328,13617.384,0.0,0.0,1961.4205,2566.3604,1541.2635,0.0,0.0,0.0,0
200000,1,2,2,25,2,2,0,0,0,2,292846.25,350232.5,268988.47,222902.47,192346.58,246246.16,1800.0,6845.016,12265.638,3206.5063,10000.0,27251.482,0
90000,1,1,1,45,0,0,0,0,0,0,50080.68,48556.3,40535.855,21596.139,27200.262,25938.152,6000.0,1115.5668,1000.0,806.05774,1468.5289,1500.0,0
50000,1,2,1,34,0,0,0,0,0,0,73258.03,49989.734,19728.908,17821.879,14270.477,1355.1057,1961.5376,1301.9777,2000.0,1500.0,0.0,0.0,0
100000,2,1,2,35,-2,-2,-2,-2,-2,-2,1841.3372,1260.6559,0.0,0.0,0.0,0.0,1993.4952,0.0,0.0,0.0,0.0,0.0,0
170000,2,2,2,27,-1,-1,2,0,0,0,0.5673214,18700.43,326.0,818.00146,0.0,117.70284,30018.143,0.0,4097.352,0.0,0.0,169.50757,0
500000,2,1,2,26,-1,-1,-1,-1,-1,0,1341.2882,865.26935,5481.2236,10384.797,13076.871,8061.909,2017.1567,6000.0,8186.3457,4348.828,1083.8029,1703.3964,0
360000,2,2,1,35,0,0,0,0,0,-2,162747.08,95531.664,73507.695,59560.9,10359.784,0.0,10090.429,5000.0,5666.8135,261.1972,0.0,0.0,0
50000,2,3,2,28,0,0,0,0,0,0,29968.213,20227.424,21731.807,19296.15,13567.9,19020.254,1472.5017,2130.1423,2000.0,789.6488,800.0,1008.6653,0
140000,2,3,2,28,2,0,0,0,2,2,99903.0,166379.78,98799.82,77760.24,112796.98,129426.53,3125.656,2882.9102,3524.368,2633.7874,779.9757,562.5475,1
90000,2,1,2,32,0,0,-1,-1,-1,-1,44758.125,12007.662,3355.1077,390.0,1153.5759,1195.7932,477.07953,141.29277,0.0,2107.099,1877.436,4724.229,0
130000,2,2,1,31,-2,-2,-2,-2,-2,-2,3015.2405,0.0,1862.3766,407.6913,0.0,-1.8870252,0.0,1436.789,0.0,0.0,0.0,0.0,1
90000,2,3,1,28,0,0,0,0,0,0,47856.902,34124.297,33432.86,42422.58,19978.22,8108.7607,4524.7007,3010.0967,5000.0,149.20967,987.31683,0.0,1
90000,1,3,1,36,0,-1,-1,-1,-1,-1,3211.01,3012.2493,1075.1874,534.2562,389.5339,917.70044,0.0,626.9096,0.0,3467.3826,206.95824,1000.0,0
200000,2,1,2,33,0,0,0,0,0,0,151285.05,167876.55,139624.17,119610.06,105600.48,95975.586,5938.764,5010.4443,5000.0,7023.839,2441.8682,5000.0,0
180000,2,1,2,27,0,0,0,0,0,0,147715.44,149337.39,158975.84,158273.19,147890.47,131233.28,10699.212,8594.554,8574.745,5282.8984,5302.1904,6301.037,0
180000,1,3,1,26,-1,-1,-1,-1,-1,-1,5853.936,5087.583,5302.125,6145.5386,1000.4423,1258.2172,5032.6787,4225.102,3605.7283,2000.0,2330.7417,3004.777,0
50000,2,2,1,24,0,0,0,0,0,0,37534.555,25401.242,23718.072,25088.664,26052.092,21622.8,1756.5369,1363.4309,1460.5819,1200.0,1366.683,1013.6618,0
130000,1,1,2,37,-1,-1,-1,-1,-1,-1,12500.911,6894.2,1972.919,619.16473,1583.395,891.789,1707.591,780.0,498.78683,5906.194,949.2267,2909.1414,0
50000,1,2,1,32,0,0,0,0,0,0,42559.97,61386.113,50043.3,33152.957,30169.574,24957.518,1479.7804,2613.6565,2256.8223,2000.0,1722.5806,0.0,0
80000,1,1,1,40,0,0,0,0,0,0,290903.1,228672.36,179790.86,156413.89,228871.0,179801.66,16659.135,5286.67,10677.003,65650.57,11689.553,2608.4822,0
200000,2,2,2,28,-1,-1,-1,0,0,0,752.0846,0.0,17564.365,400.86697,2215.6194,1698.2828,1038.4613,21023.207,390.0,0.0,0.0,15000.0,0
210000,1,3,1,37,-1,-1,2,-1,-1,-1,2422.6406,2283.564,0.0,374.12885,0.0,826.1988,1063.4917,0.0,1058.8114,1237.4888,459.43423,0.0,0
140000,2,3,2,35,0,0,0,0,0,0,181641.58,167041.25,164123.19,153538.31,155459.94,144063.8,7000.0,6030.8843,7000.0,5475.6396,5810.7026,5000.873,0
180000,1,1,2,24,-2,-2,-2,-2,-2,-2,277.76257,0.0,0.0,0.0,396.0,0.0,0.0,0.0,0.0,68.77913,0.0,0.0,0
150000,2,1,2,30,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,18315.014,12709.561,7708.838,0.0,0.0,27141.0,3071.1045,5000.0,1900.0,0
360000,2,2,1,39,-2,-2,-2,-2,-2,-2,5554.641,1593.1238,390.0,150.0,472.4613,0.0,1319.4884,470.55334,105.01001,159.42464,0.0,1405.7642,0
110000,2,3,2,25,0,0,0,0,0,0,91430.63,91538.61,84235.625,67508.52,68472.195,66715.49,3743.5488,3243.4568,2900.138,2751.3643,2600.7185,3046.8225,0
30000,2,1,2,33,0,0,0,0,0,0,27122.58,18902.584,18150.8,22171.998,17046.555,12834.427,1400.0,1400.0,1200.0,700.0,691.9378,723.4558,0
500000,2,1,1,35,-1,-1,-1,-1,0,0,35807.066,15493.014,78070.18,111181.76,149186.83,102293.7,12000.668,41290.555,34644.18,38855.81,12927.632,26730.885,0
100000,2,2,1,25,0,0,0,0,0,0,28569.658,40426.453,29224.984,23607.322,21945.322,27307.701,2500.0,2400.0,1869.1437,1699.959,1292.4584,1769.6047,0
50000,1,2,2,26,2,0,0,0,0,0,17286.242,41703.71,23503.684,19864.318,14073.219,26480.885,1200.0,1876.7023,2704.2688,99.83954,3000.0,1000.05066,0
50000,2,2,2,22,0,0,0,0,0,0,32207.176,41126.08,38485.582,30391.395,24960.002,30826.877,2187.0142,2000.0,2000.0,1500.0,2096.0342,1500.0,0
70000,2,2,1,28,0,0,0,0,0,0,59136.55,65610.26,61196.234,49285.406,60489.15,58586.637,3000.0,3000.0,3000.6262,2013.5675,3000.0,2000.0,0
150000,2,2,1,28,-1,-1,0,0,0,0,8394.813,5395.3267,41330.17,24238.49,4847.2666,0.0,10232.363,14324.201,3480.539,0.0,0.0,0.0,0
50000,2,2,2,30,0,0,0,0,0,2,19485.434,15022.968,21652.656,28299.555,8567.712,42814.52,1800.0,3292.0752,11344.019,390.0,6000.0,0.0,0
150000,2,2,2,31,0,0,0,0,0,0,30170.55,39499.688,30083.506,24064.57,25715.076,26024.514,2500.0,2178.4321,2000.0,2000.0,1000.0,1000.0,0
50000,2,2,2,23,0,0,0,0,0,0,34355.605,27205.303,19409.336,17503.082,10800.219,9510.321,1000.0,1350.8365,1141.9218,672.6229,1023.336,251.09134,0
20000,1,1,2,28,0,0,0,0,-1,-1,12189.655,23918.223,5295.2744,1385.4999,2289.9536,1776.1338,2000.0,1214.376,171.78958,2500.0,1390.9688,0.0,0
140000,2,2,1,28,2,2,2,2,2,2,105154.6,100522.19,77159.52,100155.01,90524.29,95493.92,2357.444,613.2171,5999.1777,100.247925,915.6758,2500.0,0
